"Vendite_1","Scontrini_1","Vendite_2","Scontrini_2","Vendite_3","Scontrini_3","Vendite_4","Scontrini_4","Vendite_5","Scontrini_5","Vendite_6","Scontrini_6","Giorno","day","month","year","newdate","Scontrino_medio_1","Scontrino_medio_2","Scontrino_medio_3","Scontrino_medio_4","Scontrino_medio_5","Scontrino_medio_6","weekend","matches","Vacanze","INVERNO","PRIMAVERA","ESTATE","AUTUNNO","Eventi.televisivi","FENOMENI","temp_media","sole","precipitazioni","nebbia"
4266.11,572,7460.06,788,NA,NA,4036.85,772,5715.89,772,4954.75,739,"Tuesday",15,10,2019,2019-10-15,7.458234266,9.467081218,NA,5.229080311,7.404002591,6.704668471,0,0,0,0,0,0,1,0,"precipitazioni",18,0,1,0
4650.33,571,8917.22,905,NA,NA,3355.55,757,6407.14,801,5067.34,758,"Wednesday",16,10,2019,2019-10-16,8.144185639,9.853281768,NA,4.432694848,7.998926342,6.685145119,0,0,0,0,0,0,1,0,"",17,1,0,0
3968.42,533,8912.42,878,NA,NA,3872.36,772,5962.95,764,4892.31,756,"Thursday",17,10,2019,2019-10-17,7.445440901,10.15082005,NA,5.016010363,7.804908377,6.471309524,0,0,0,0,0,0,1,0,"",16,1,0,0
7209.55,843,12283.89,1245,NA,NA,4419.81,839,8592.01,1008,7090.04,1035,"Friday",18,10,2019,2019-10-18,8.552253855,9.866578313,NA,5.26794994,8.523819444,6.850280193,0,0,0,0,0,0,1,0,"precipitazioni",17,0,1,0
11685.63,1319,15557.02,1431,NA,NA,5771.92,947,10823.45,1285,7952.3,1050,"Saturday",19,10,2019,2019-10-19,8.859461713,10.87143256,NA,6.094952482,8.422918288,7.573619048,1,0,1,0,0,0,1,0,"precipitazioni",17,0,1,0
10499.96,1235,11670.28,1088,NA,NA,4209.48,722,7878.95,919,4869.96,652,"Sunday",20,10,2019,2019-10-20,8.501991903,10.72636029,NA,5.830304709,8.573394995,7.469263804,1,1,1,0,0,0,1,0,"",19,1,0,0
3062.43,398,7479.36,816,NA,NA,3495.72,764,4855.05,663,3757.12,564,"Monday",21,10,2019,2019-10-21,7.694547739,9.165882353,NA,4.575549738,7.322850679,6.661560284,0,0,0,0,0,0,1,0,"precipitazioni",19,0,1,0
4584.58,546,7239.99,720,NA,NA,3979.19,817,5530,725,3926.95,598,"Tuesday",22,10,2019,2019-10-22,8.396666667,10.05554167,NA,4.870489596,7.627586207,6.56680602,0,1,0,0,0,0,1,0,"precipitazioni",19,0,1,0
4181.7,524,8298.28,818,NA,NA,3451.43,700,6233.48,823,5421.73,733,"Wednesday",23,10,2019,2019-10-23,7.980343511,10.14459658,NA,4.930614286,7.574094775,7.396630286,0,1,0,0,0,0,1,0,"",19,1,0,0
4185.47,524,8385.77,828,NA,NA,3377.7,689,5394.1,705,5002.84,716,"Thursday",24,10,2019,2019-10-24,7.987538168,10.12774155,NA,4.902322206,7.651205674,6.987206704,0,0,0,0,0,0,1,0,"precipitazioni",17,0,1,0
7067.12,876,13433.3,1364,NA,NA,4394.67,796,8883.2,1048,7944.58,1039,"Friday",25,10,2019,2019-10-25,8.067488584,9.848460411,NA,5.520942211,8.476335878,7.646371511,0,0,0,0,0,0,1,0,"",18,1,0,0
12282.79,1401,17094,1489,NA,NA,5070.3,871,10921.1,1238,8183.38,1076,"Saturday",26,10,2019,2019-10-26,8.767159172,11.48018805,NA,5.821239954,8.821567044,7.605371747,1,0,1,0,0,0,1,0,"",18,1,0,0
10698.16,1155,12072.78,1056,NA,NA,4204.56,677,10440.49,1108,6708.34,838,"Sunday",27,10,2019,2019-10-27,9.26247619,11.43255682,NA,6.210576071,9.42282491,8.005178998,1,1,1,0,0,0,1,0,"",18,1,0,0
3945.34,512,7851.62,768,NA,NA,4202.24,825,5356.13,691,4581.96,683,"Monday",28,10,2019,2019-10-28,7.705742188,10.22346354,NA,5.093624242,7.751273517,6.708579795,0,0,0,0,0,0,1,0,"",17,1,0,0
4256.48,502,7615.28,768,NA,NA,3601.63,731,5085.17,669,4561.08,684,"Tuesday",29,10,2019,2019-10-29,8.479043825,9.915729167,NA,4.926990424,7.601150972,6.668245614,0,0,0,0,0,0,1,0,"precipitazioni",16,0,1,0
4485.13,570,8495.47,859,NA,NA,4171.14,865,6114.52,782,5487.6,786,"Wednesday",30,10,2019,2019-10-30,7.868649123,9.889953434,NA,4.822127168,7.819079284,6.981679389,0,1,0,0,0,0,1,0,"precipitazioni",14,0,1,0
9628.37,1077,14959.57,1421,NA,NA,4792.74,906,10320.25,1151,7733.61,1004,"Thursday",31,10,2019,2019-10-31,8.939990715,10.52749472,NA,5.29,8.966333623,7.702798805,0,0,0,0,0,0,1,0,"precipitazioni",12,0,1,0
9926.2,1027,14670.89,1387,NA,NA,4404.6,724,9300.62,1035,7482.22,910,"Friday",1,11,2019,2019-11-01,9.665238559,10.5774261,NA,6.083701657,8.98610628,8.22221978,0,0,1,0,0,0,1,0,"",13,1,0,0
12124.87,1339,14687.02,1397,NA,NA,4132.18,807,9291.33,1129,7031.69,961,"Saturday",2,11,2019,2019-11-02,9.055168036,10.51325698,NA,5.120421314,8.229698849,7.317055151,1,0,1,0,0,0,1,0,"precipitazioni",11,0,1,0
10923.8,1209,11320.62,983,NA,NA,3651.08,581,6900.54,805,6550.42,799,"Sunday",3,11,2019,2019-11-03,9.035401158,11.51639878,NA,6.284130809,8.572099379,8.198272841,1,1,1,0,0,0,1,0,"precipitazioni",12,0,1,0
4062.21,511,6627.08,696,NA,NA,3620.89,755,5135.4,692,4178.63,657,"Monday",4,11,2019,2019-11-04,7.949530333,9.521666667,NA,4.795880795,7.421098266,6.360167428,0,0,0,0,0,0,1,0,"",13,1,0,0
3945.44,518,7589.33,813,NA,NA,3049.84,661,6507.53,863,5386.57,811,"Tuesday",5,11,2019,2019-11-05,7.616679537,9.33496925,NA,4.61397882,7.540590962,6.64188656,0,1,0,0,0,0,1,0,"precipitazioni",14,0,1,0
3810.52,505,7845.96,814,NA,NA,3700.93,744,5544.87,710,4980.76,714,"Wednesday",6,11,2019,2019-11-06,7.545584158,9.638771499,NA,4.97436828,7.809676056,6.975854342,0,1,0,0,0,0,1,0,"precipitazioni",11,0,1,0
4203.71,532,9193.71,908,NA,NA,3392.83,755,5766.62,769,5123.21,694,"Thursday",7,11,2019,2019-11-07,7.901710526,10.12523128,NA,4.49381457,7.498855657,7.382146974,0,0,0,0,0,0,1,0,"precipitazioni",9,0,1,0
6780.29,841,10731.09,1095,NA,NA,3867.85,768,8001.92,1013,8343.94,1139,"Friday",8,11,2019,2019-11-08,8.062175981,9.800082192,NA,5.036263021,7.89923001,7.325671642,0,0,0,0,0,0,1,0,"precipitazioni",12,0,1,0
11472.29,1349,10359.85,1043,NA,NA,4450.44,879,10635.69,1196,7412.08,965,"Saturday",9,11,2019,2019-11-09,8.504292068,9.93274209,NA,5.063071672,8.892717391,7.680911917,1,0,1,0,0,0,1,0,"",10,1,0,0
11212.27,1260,9678.08,874,NA,NA,3271.28,605,7830.64,897,5415.62,700,"Sunday",10,11,2019,2019-11-10,8.898626984,11.07331808,NA,5.40707438,8.729810479,7.7366,1,1,1,0,0,0,1,0,"",8,1,0,0
3607.72,456,6420.48,657,NA,NA,3531.93,741,4780.4,616,4562.26,667,"Monday",11,11,2019,2019-11-11,7.911666667,9.772420091,NA,4.766437247,7.76038961,6.839970015,0,0,0,0,0,0,1,0,"precipitazioni",8,0,1,0
4061.04,499,5976.27,683,NA,NA,3177,706,5127.08,692,5477.41,752,"Tuesday",12,11,2019,2019-11-12,8.138356713,8.750029283,NA,4.5,7.409075145,7.283789894,0,0,0,0,0,0,1,0,"precipitazioni",9,0,1,0
4159.96,531,7652.99,766,NA,NA,3828.91,821,6045.64,750,5174.51,741,"Wednesday",13,11,2019,2019-11-13,7.834199623,9.990848564,NA,4.663714982,8.060853333,6.983144399,0,0,0,0,0,0,1,0,"nebbia ",10,0,0,1
4000,512,7157.04,732,NA,NA,3540.65,757,5590.19,723,4711.81,697,"Thursday",14,11,2019,2019-11-14,7.8125,9.777377049,NA,4.677212682,7.731936376,6.760129125,0,0,0,0,0,0,1,0,"",7,1,0,0
6637.12,807,9953.36,1034,NA,NA,4246.84,815,8904.39,1050,8701.9,1184,"Friday",15,11,2019,2019-11-15,8.224436183,9.626073501,NA,5.210846626,8.480371429,7.349577703,0,0,0,0,0,0,1,0,"precipitazioni",8,0,1,0
11279.04,1274,13602.61,1229,NA,NA,4823.94,862,9634.14,1083,7676.07,955,"Saturday",16,11,2019,2019-11-16,8.853249608,11.06803092,NA,5.596218097,8.895789474,8.037769634,1,0,1,0,0,0,1,0,"precipitazioni",7,0,1,0
11770.17,1300,10403.33,934,NA,NA,3509.55,619,9034.35,1002,5485.05,707,"Sunday",17,11,2019,2019-11-17,9.053976923,11.13846895,NA,5.669709208,9.016317365,7.758203678,1,0,1,0,0,0,1,0,"precipitazioni",7,0,1,0
3767.34,510,5894.89,594,NA,NA,3464.59,796,5193.46,734,4659.91,765,"Monday",18,11,2019,2019-11-18,7.386941176,9.924057239,NA,4.3525,7.075558583,6.091385621,0,0,0,0,0,0,1,0,"precipitazioni",7,0,1,0
3704.8,502,5816.5,610,NA,NA,3308.52,819,5633.95,774,4647.4,750,"Tuesday",19,11,2019,2019-11-19,7.380079681,9.535245902,NA,4.03970696,7.279005168,6.196533333,0,0,0,0,0,0,1,0,"precipitazioni",8,0,1,0
4145.02,579,6491.21,687,NA,NA,3566.43,855,6283.96,843,6222.36,955,"Wednesday",20,11,2019,2019-11-20,7.158929188,9.448631732,NA,4.171263158,7.454282325,6.515560209,0,0,0,0,0,0,1,0,"precipitazioni",10,0,1,0
4650.92,603,5618.48,613,NA,NA,3753.23,871,6340.02,867,5685.78,871,"Thursday",21,11,2019,2019-11-21,7.712968491,9.165546493,NA,4.309104478,7.312595156,6.527876005,0,0,0,0,0,0,1,0,"precipitazioni",10,0,1,0
6774.66,864,9606.69,968,NA,NA,4095.53,867,9346.27,1192,7537.24,1185,"Friday",22,11,2019,2019-11-22,7.841041667,9.924266529,NA,4.723794694,7.840830537,6.360540084,0,0,0,0,0,0,1,0,"nebbia ",10,0,0,1
11047.6,1367,12202.62,1213,NA,NA,4454.97,912,9538,1192,7658.47,1078,"Saturday",23,11,2019,2019-11-23,8.081638625,10.0598681,NA,4.884835526,8.001677852,7.104332096,1,0,1,0,0,0,1,0,"precipitazioni",11,0,1,0
11048.34,1277,9245.8,830,NA,NA,3591.25,712,8245.27,997,5620.17,836,"Sunday",24,11,2019,2019-11-24,8.651793265,11.13951807,NA,5.043890449,8.270080241,6.722691388,1,1,1,0,0,0,1,0,"precipitazioni",13,0,1,0
3646.84,494,5909.1,652,NA,NA,3869.36,800,4740.89,631,4412.53,581,"Monday",25,11,2019,2019-11-25,7.382267206,9.06303681,NA,4.8367,7.513296355,7.594716007,0,0,0,0,0,0,1,0,"",15,1,0,0
3631.83,472,6403.18,655,NA,NA,3675.96,754,5549.8,694,4817.26,727,"Tuesday",26,11,2019,2019-11-26,7.694555085,9.775847328,NA,4.875278515,7.996829971,6.626217331,0,1,0,0,0,0,1,0,"",12,1,0,0
4507.6,556,7266.56,744,NA,NA,3048.36,657,5930.21,727,5035.45,676,"Wednesday",27,11,2019,2019-11-27,8.107194245,9.76688172,NA,4.639817352,8.157097662,7.448890533,0,1,0,0,0,0,1,0,"precipitazioni",10,0,1,0
4450.41,534,7176.6,751,NA,NA,3760.83,770,5665.64,757,5614.23,784,"Thursday",28,11,2019,2019-11-28,8.334101124,9.556058589,NA,4.884194805,7.484332893,7.161007653,0,0,0,0,0,0,1,0,"",11,1,0,0
8160.59,948,9997.15,1003,NA,NA,4575,872,8337.59,1021,7495.75,1011,"Friday",29,11,2019,2019-11-29,8.6082173,9.967248255,NA,5.246559633,8.166101861,7.414193867,0,0,0,0,0,0,1,0,"nebbia ",8,0,0,1
12471.61,1412,12256.9,1172,NA,NA,5052.68,931,10733.74,1203,8561,1038,"Saturday",30,11,2019,2019-11-30,8.832584986,10.4581058,NA,5.427153598,8.92247714,8.247591522,1,0,1,0,0,0,1,0,"nebbia ",6,0,0,1
12009.94,1258,9373.79,825,NA,NA,3847.51,610,8527.46,974,5620.24,672,"Sunday",1,12,2019,2019-12-01,9.546852146,11.3621697,NA,6.307393443,8.755092402,8.363452381,1,1,1,0,0,0,1,0,"precipitazioni",8,0,1,0
4464.32,542,5772.36,600,NA,NA,3469.46,719,4814.57,641,4366.94,677,"Monday",2,12,2019,2019-12-02,8.236752768,9.6206,NA,4.825396384,7.511029641,6.45042836,0,0,0,0,0,0,1,0,"precipitazioni",8,0,1,0
3915.95,527,5999.57,614,NA,NA,3432.91,707,5241.61,685,4963.09,708,"Tuesday",3,12,2019,2019-12-03,7.430645161,9.771286645,NA,4.855601132,7.651985401,7.010014124,0,0,0,0,0,0,1,0,"",9,1,0,0
4619.52,568,7104.15,747,NA,NA,3567.6,746,5873.33,712,4631.24,680,"Wednesday",4,12,2019,2019-12-04,8.132957746,9.510240964,NA,4.78230563,8.249058989,6.810647059,0,0,0,0,0,0,1,0,"",4,1,0,0
4519.47,550,6554.76,690,NA,NA,3234.23,700,5734.79,721,5061.03,695,"Thursday",5,12,2019,2019-12-05,8.217218182,9.499652174,NA,4.620328571,7.953938974,7.282057554,0,0,0,0,0,0,1,0,"",3,1,0,0
7180.84,859,10228.49,999,NA,NA,4432.5,859,7980.97,966,7905.37,1046,"Friday",6,12,2019,2019-12-06,8.359534342,10.23872873,NA,5.160069849,8.261873706,7.557715105,0,0,0,0,0,0,1,0,"",5,1,0,0
10553.4,1250,11496.71,1113,NA,NA,5053.33,910,9599.19,1134,7663.24,930,"Saturday",7,12,2019,2019-12-07,8.44272,10.32947889,NA,5.55310989,8.46489418,8.240043011,1,0,1,0,0,0,1,0,"",7,1,0,0
11494.23,1297,8966.84,798,NA,NA,3865.62,649,7755.27,909,5600.96,703,"Sunday",8,12,2019,2019-12-08,8.862166538,11.2366416,NA,5.956271186,8.531650165,7.967226174,1,1,1,0,0,0,1,0,"",7,1,0,0
5096.09,597,6853.99,670,NA,NA,3514.99,717,4859.86,663,4205.57,637,"Monday",9,12,2019,2019-12-09,8.536164154,10.22983582,NA,4.902357043,7.330105581,6.602150706,0,0,0,0,0,0,1,0,"",8,1,0,0
4988.83,703,8269.06,887,NA,NA,3894.89,811,5888.22,898,5445.83,940,"Tuesday",10,12,2019,2019-12-10,7.096486486,9.322502818,NA,4.802577065,6.557037862,5.79343617,0,1,0,0,0,0,1,0,"",9,1,0,0
5698.18,620,7624.52,760,NA,NA,3727.74,693,6689.93,819,5605.79,767,"Wednesday",11,12,2019,2019-12-11,9.190612903,10.03226316,NA,5.379134199,8.168412698,7.308722295,0,1,0,0,0,0,1,0,"",4,1,0,0
4851.94,702,7527.69,795,NA,NA,3927.16,811,6304.27,851,6471,999,"Thursday",12,12,2019,2019-12-12,6.911595442,9.468792453,NA,4.842367448,7.408072855,6.477477477,0,0,0,0,0,0,1,0,"precipitazioni",3,0,1,0
7389.52,850,10435.21,1103,NA,NA,4485.46,840,8203.97,1007,8608.61,1146,"Friday",13,12,2019,2019-12-13,8.693552941,9.460752493,NA,5.339833333,8.14694141,7.511876091,0,0,0,0,0,0,1,0,"precipitazioni",2,0,1,0
12853.47,1457,12196.57,1166,NA,NA,5225.63,894,10236.51,1172,8291.35,1032,"Saturday",14,12,2019,2019-12-14,8.821873713,10.4601801,NA,5.845223714,8.734223549,8.034253876,1,0,1,0,0,0,1,0,"",7,1,0,0
12064.05,1260,10303.45,900,NA,NA,4179.15,628,8734.92,990,6054.41,724,"Sunday",15,12,2019,2019-12-15,9.574642857,11.44827778,NA,6.654697452,8.823151515,8.362444751,1,1,1,0,0,0,1,0,"",4,1,0,0
4554.77,577,6045.44,674,NA,NA,4049.83,806,5571.98,754,5263.1,754,"Monday",16,12,2019,2019-12-16,7.893882149,8.969495549,NA,5.024602978,7.389893899,6.980238727,0,0,0,0,0,0,1,0,"",7,1,0,0
4917.9,664,7907.76,857,NA,NA,3809.95,791,6849.85,887,5694.15,917,"Tuesday",17,12,2019,2019-12-17,7.406475904,9.227257876,NA,4.816624526,7.722491545,6.209541985,0,0,0,0,0,0,1,0,"precipitazioni",8,0,1,0
5866.04,674,6887.62,720,NA,NA,4246.05,752,7363.83,856,6427.22,848,"Wednesday",18,12,2019,2019-12-18,8.703323442,9.566138889,NA,5.646343085,8.60260514,7.579268868,0,0,0,0,0,0,1,0,"",9,1,0,0
6388.26,808,8760.47,852,NA,NA,4231.84,854,7684.91,981,6414.81,981,"Thursday",19,12,2019,2019-12-19,7.906262376,10.28224178,NA,4.955316159,7.833751274,6.539051988,0,0,0,0,0,0,1,0,"precipitazioni",10,0,1,0
8623.82,1005,11205.6,1111,NA,NA,6225.43,1059,10317.43,1200,8600.08,1227,"Friday",20,12,2019,2019-12-20,8.580915423,10.0860486,NA,5.878593012,8.597858333,7.009030155,0,0,0,0,0,0,1,0,"precipitazioni",9,0,1,0
14093.94,1611,12878.82,1182,NA,NA,5340.75,952,10077.7,1166,8404.56,996,"Saturday",21,12,2019,2019-12-21,8.748566108,10.8957868,NA,5.610031513,8.64296741,8.438313253,1,0,1,1,0,0,0,0,"precipitazioni",10,0,1,0
15255.82,1587,10366.48,908,NA,NA,3908.24,668,9417.69,1070,6648.26,814,"Sunday",22,12,2019,2019-12-22,9.612993069,11.41682819,NA,5.850658683,8.801579439,8.167395577,1,1,1,1,0,0,0,0,"precipitazioni",11,0,1,0
8227.38,951,9084.04,852,NA,NA,4793.93,805,7110.73,842,6555.69,840,"Monday",23,12,2019,2019-12-23,8.651293375,10.66201878,NA,5.955192547,8.445047506,7.804392857,0,0,1,1,0,0,0,0,"",13,1,0,0
4747.06,554,3843.77,323,NA,NA,4033.13,764,2479.08,323,2092.52,297,"Tuesday",24,12,2019,2019-12-24,8.568700361,11.90021672,NA,5.278965969,7.675170279,7.045521886,0,0,1,1,0,0,0,0,"",10,1,0,0
2725.79,340,4695.23,491,NA,NA,3335.996859,727.9916357,2530.92,279,1883.45,297,"Wednesday",25,12,2019,2019-12-25,8.017029412,9.562586558,NA,4.574905234,9.071397849,6.341582492,0,0,1,1,0,0,0,0,"",8,1,0,0
8980.87,976,10132.2,930,NA,NA,3335.996859,727.9916357,6906.4,812,4731.4,656,"Thursday",26,12,2019,2019-12-26,9.201711066,10.89483871,NA,4.574905234,8.505418719,7.2125,0,0,1,1,0,0,0,0,"",6,1,0,0
9607.42,1104,9513.7,1002,NA,NA,3834.64,718,8092.83,1010,5867.34,822,"Friday",27,12,2019,2019-12-27,8.702373188,9.494710579,NA,5.340724234,8.01270297,7.137883212,0,0,1,1,0,0,0,0,"",5,1,0,0
12422.38,1521,9883.26,1013,NA,NA,4275.18,797,8799.55,1093,6519.18,898,"Saturday",28,12,2019,2019-12-28,8.167245233,9.756426456,NA,5.364090339,8.050823422,7.259665924,1,0,1,1,0,0,0,0,"",4,1,0,0
10606.49,1219,9436.72,849,NA,NA,3238.58,592,7715.99,940,5384.15,684,"Sunday",29,12,2019,2019-12-29,8.70097621,11.11510012,NA,5.470574324,8.2085,7.871564327,1,0,1,1,0,0,0,0,"",4,1,0,0
7996.92,894,8531.67,816,NA,NA,4186.96,786,7319.35,867,5485.66,770,"Monday",30,12,2019,2019-12-30,8.945100671,10.45547794,NA,5.32692112,8.442156863,7.124233766,0,0,1,1,0,0,0,0,"",4,1,0,0
3224.15,361,3128.11,297,NA,NA,2881.49,594,2969.52,374,1766.59,270,"Tuesday",31,12,2019,2019-12-31,8.931163435,10.5323569,NA,4.850993266,7.939893048,6.542925926,0,0,1,1,0,0,0,0,"",4,1,0,0
9214.8,1056,12238.06,1065,9549.76,961,3347.31792626592,725.518796108692,7951.44,835,6281.31,810,"Wednesday",1,1,2020,2020-01-01,8.72613636363636,11.4911361502347,9.93731529656608,4.60749926677936,9.52268263473054,7.7547037037037,0,0,1,1,0,0,0,0,"",5,1,0,0
8445.76,969,9072.21,875,7807.29,867,4472.73,803,6410.84,792,5720.1,798,"Thursday",2,1,2020,2020-01-02,8.71595459236326,10.36824,9.00494809688581,5.57002490660025,8.09449494949495,7.16804511278196,0,0,1,1,0,0,0,0,"",4,1,0,0
8462.55,945,9746.61,957,8770.43,936,3851.34,688,8045.43,948,6216.85,808,"Friday",3,1,2020,2020-01-03,8.95507936507936,10.1845454545455,9.37011752136752,5.59787790697674,8.48674050632911,7.69412128712871,0,0,1,1,0,0,0,0,"",6,1,0,0
13169.56,1485,11875.81,1101,10450.49,1093,4230.98,813,9042.46,1102,6121.55,802,"	
Saturday",4,1,2020,2020-01-04,8.86839057239057,10.7863851044505,9.56129002744739,5.20415744157442,8.20549909255898,7.63285536159601,1,0,1,1,0,0,0,0,"",6,1,0,0
11783.42,1411,9380.19,886,8860.51,853,3197.76,596,8711.69,966,6260.11,731,"Sunday",5,1,2020,2020-01-05,8.35111268603827,10.5871218961625,10.3874677608441,5.36536912751678,9.01831262939959,8.56376196990424,1,1,1,1,0,0,0,0,"",6,1,0,0
6717.46,765,8605.99,776,6573.18,643,3505.2,637,6199.65,738,5274.3,598,"Monday",6,1,2020,2020-01-06,8.78099346405229,11.0901932989691,10.2226749611198,5.50266875981162,8.40060975609756,8.81989966555184,0,1,1,1,0,0,0,0,"nebbia ",3,0,0,1
3328.15,465,5674.36,565,4325.04,534,2926.36,678,4007.27,576,4092.38,638,"Tuesday",7,1,2020,2020-01-07,7.15731182795699,10.0431150442478,8.09932584269663,4.31616519174041,6.95706597222222,6.41438871473354,0,0,0,1,0,0,0,0,"nebbia ",0,0,0,1
3409.7,448,5949.69,622,4459.86,551,3310.61,659,4868.8,651,4592.04,640,"Wednesday",8,1,2020,2020-01-08,7.6109375,9.56541800643087,8.09411978221416,5.02368740515933,7.478955453149,7.1750625,0,0,0,1,0,0,0,0,"nebbia ",1,0,0,1
3769.4,466,5846.01,627,5173.39,615,3517.48,746,5187.63,664,5101.3,735,"Thursday",9,1,2020,2020-01-09,8.08884120171674,9.32377990430622,8.4120162601626,4.71512064343164,7.81269578313253,6.94054421768707,0,0,0,1,0,0,0,0,"",3,1,0,0
6274.31,801,9535.45,1039,9054.11,1023,4416.35,799,8592.89,998,7404.19,1078,"Friday",10,1,2020,2020-01-10,7.8330961298377,9.17752646775746,8.85054740957967,5.52734668335419,8.61011022044088,6.86845083487941,0,0,0,1,0,0,0,0,"",6,1,0,0
10999.62,1364,13264.49,1240,11767.57,1219,4821.01,907,10152.73,1222,8020.27,1055,"	
Saturday",11,1,2020,2020-01-11,8.06423753665689,10.6971693548387,9.65346185397867,5.31533627342889,8.30828968903437,7.60215165876777,1,1,0,1,0,0,0,1,"",6,1,0,0
10587.15,1201,9244.08,822,9337.42,920,3801.08,616,8400.2,951,5462.93,726,"Sunday",12,1,2020,2020-01-12,8.81527893422148,11.2458394160584,10.1493695652174,6.17058441558442,8.83301787592008,7.52469696969697,1,1,0,1,0,0,0,0,"",4,1,0,0
3209.15,435,5840.91,632,5059.18,596,3435.82,709,4723.49,626,4475.39,662,"Monday",13,1,2020,2020-01-13,7.37735632183908,9.24194620253165,8.48855704697987,4.84600846262341,7.54551118210863,6.7604078549849,0,1,0,1,0,0,0,0,"",4,1,0,0
3768.5,473,6910.4,673,5134.08,617,3642.29,715,5918.84,723,5035.73,772,"Tuesday",14,1,2020,2020-01-14,7.96723044397463,10.2680534918276,8.32103727714749,5.09411188811189,8.18650069156293,6.52296632124352,0,0,0,1,0,0,0,0,"precipitazioni",5,0,1,0
3721.71,492,6739.09,671,5607.12,635,3676.71,707,5938.12,771,6233.21,814,"Wednesday",15,1,2020,2020-01-15,7.5644512195122,10.0433532041729,8.83011023622047,5.20043847241867,7.70184176394293,7.65750614250614,0,0,0,1,0,0,0,0,"precipitazioni",6,0,1,0
4318.91,539,7814.98,768,6432.94,727,3813.64,724,5972.84,737,5792.88,803,"Thursday",16,1,2020,2020-01-16,8.01282003710575,10.1757552083333,8.84861072902338,5.26745856353591,8.1042605156038,7.21404732254047,0,0,0,1,0,0,0,0,"precipitazioni",7,0,1,0
6631.16,779,11232.74,1104,8380.32,962,4421.54,817,8796.93,1083,7571.19,1021,"Friday",17,1,2020,2020-01-17,8.51240051347882,10.1745833333333,8.71135135135135,5.41192166462668,8.12274238227147,7.4154652301665,0,0,0,1,0,0,0,0,"",7,1,0,0
10841.65,1191,12037.48,1140,11115.18,1143,5184,874,10195.58,1126,7960.43,947,"	
Saturday",18,1,2020,2020-01-18,9.10298068849706,10.5591929824561,9.72456692913386,5.93135011441648,9.0546891651865,8.40594508975713,1,1,0,1,0,0,0,1,"precipitazioni",6,0,1,0
11232.36,1237,9379.64,814,8427.3,856,3523.44,608,9465.66,1019,6054.21,763,"Sunday",19,1,2020,2020-01-19,9.08032336297494,11.5228992628993,9.84497663551402,5.79513157894737,9.28916584887144,7.93474442988204,1,1,0,1,0,0,0,0,"precipitazioni",4,0,1,0
3663.6,458,6681.4,674,4840.47,600,4005.27,785,5345.33,694,5104.14,749,"Monday",20,1,2020,2020-01-20,7.99912663755458,9.91305637982196,8.06745,5.10225477707006,7.70220461095101,6.81460614152203,0,1,0,1,0,0,0,0,"",5,1,0,0
3392.21,439,6499.73,676,5049.31,589,3811.28,789,5049.74,668,4808.54,749,"Tuesday",21,1,2020,2020-01-21,7.7271298405467,9.61498520710059,8.57268251273345,4.83051964512041,7.55949101796407,6.41994659546061,0,0,0,1,0,0,0,0,"",4,1,0,0
4166.24,519,7296.67,739,5651.26,618,3457.83,736,5845.59,761,5426.93,789,"Wednesday",22,1,2020,2020-01-22,8.02743737957611,9.87370771312585,9.14443365695793,4.69813858695652,7.68145860709593,6.87823827629911,0,0,0,1,0,0,0,0,"",5,1,0,0
4439.53,590,8266.57,815,6721.94,822,3442.86,727,6786.19,859,7045.57,973,"Thursday",23,1,2020,2020-01-23,7.52462711864407,10.1430306748466,8.17754257907542,4.73570839064649,7.90010477299185,7.24107913669065,0,0,0,1,0,0,0,0,"",4,1,0,0
5890.46,741,10131.28,987,9311.42,992,4683.31,832,8452.99,999,7158.82,1102,"Friday",24,1,2020,2020-01-24,7.94933873144399,10.2647213779129,9.38651209677419,5.62897836538462,8.46145145145145,6.49620689655172,0,1,0,1,0,0,0,0,"",4,1,0,0
11516.11,1416,12038.44,1182,10800.49,1167,5267.06,920,10307.04,1228,7735.29,955,"	
Saturday",25,1,2020,2020-01-25,8.13284604519774,10.1848054145516,9.25491859468723,5.7250652173913,8.39335504885994,8.09978010471204,1,1,0,1,0,0,0,1,"precipitazioni",5,0,1,0
10399.06,1148,10517.98,885,8133.91,776,3728.37,670,8334.6,974,6517.71,795,"Sunday",26,1,2020,2020-01-26,9.05841463414634,11.8847231638418,10.4818427835052,5.56473134328358,8.55708418891171,8.19837735849057,1,1,0,1,0,0,0,0,"",7,1,0,0
3024.65,443,6953.6,680,5496.29,604,3827.08,728,5369.24,683,5025.43,755,"Monday",27,1,2020,2020-01-27,6.82765237020316,10.2258823529412,9.0998178807947,5.25697802197802,7.86125915080527,6.65619867549669,0,0,0,1,0,0,0,0,"",7,1,0,0
3376.2,476,6248.06,653,5105.69,639,3580.15,726,5523.18,695,4078.48,665,"Tuesday",28,1,2020,2020-01-28,7.09285714285714,9.56823889739663,7.99012519561815,4.93133608815427,7.94702158273381,6.13305263157895,0,0,0,1,0,0,0,0,"nebbia ",7,0,0,1
3599.28,507,6813.45,673,5535.79,674,3689.87,729,6238.93,782,6215.21,886,"Wednesday",29,1,2020,2020-01-29,7.09917159763314,10.1239970282318,8.21333827893175,5.06155006858711,7.97817135549872,7.01490970654628,0,0,0,1,0,0,0,0,"",9,1,0,0
